"name"                         ,"ra"          ,"dec"         ,"alt"                 ,"az"
"SW UMa"                       ,"129.17500000","53.47694444" ,"25.18482802685713"   ,"324.3545344420195"
"SS UMi"                       ,"237.84166667","71.75305556" ,"51.16076619003857"   ,"28.416350679001788"
"HV Vir"                       ,"200.26250000","1.89111111"  ,"-24.069338728981947" ,"304.6761022534917"
"LV Vul"                       ,"297.00000000","27.17194444" ,"2.908651683922522"   ,"309.6813696942611"
"NQ Vul"                       ,"292.30833333","20.46638889" ,"-19.891937971708597" ,"10.571070537580018"
"PU Vul"                       ,"305.30416667","21.57166667" ,"62.35614965835288"   ,"171.30221858452336"
"PW Vul"                       ,"291.52083333","27.36583333" ,"-11.050252690143362" ,"20.19121134157415"
"QU Vul"                       ,"306.69166667","27.84527778" ,"61.36143872373846"   ,"128.39559424931795"
"VW Vul"                       ,"314.43750000","25.50694444" ,"-7.890785401697964"  ,"34.70572978921888"
"BM And"                       ,"354.40833333","48.40333333" ,"76.24404821906097"   ,"84.56565847455558"
"FG Aql"                       ,"285.59166667","-4.39472222" ,"10.39458423435581"   ,"109.25468053569143"
"FH Aql"                       ,"285.59583333","-4.39000000" ,"10.359568324644908"  ,"109.20205578939672"
"V0536 Aql"                    ,"294.73750000","10.50444444" ,"-26.297917915559314" ,"331.45786120937214"
"RW Aur"                       ,"76.95416667" ,"30.40138889" ,"-10.59433097830971"  ,"0.8099266448204662"
"UY Aur"                       ,"72.94583333" ,"30.78694444" ,"6.515286459930562"   ,"49.165431079676026"
"DG Aur"                       ,"75.38750000" ,"32.56722222" ,"-5.576458587748854"  ,"20.49427001249703"
"GM Aur"                       ,"73.79166667" ,"30.36638889" ,"0.3103592219376762"  ,"40.15239035406952"
"GZ Aur"                       ,"75.01250000" ,"30.01888889" ,"-6.554139482166334"  ,"25.875118005756395"
"HO Aur"                       ,"76.94166667" ,"31.33833333" ,"-9.65554930927577"   ,"0.9621443750397537"
"PS Aur"                       ,"77.76250000" ,"32.30166667" ,"-8.086469165534693"  ,"350.45319550547197"
"V0347 Aur"                    ,"74.23750000" ,"51.51416667" ,"16.60627400736467"   ,"25.58039417234944"
"V0372 Aur"                    ,"88.67500000" ,"41.87000000" ,"82.02346309200577"   ,"208.55568126085132"
"VX Cas"                       ,"7.87500000"  ,"61.98055556" ,"26.132094344761622"  ,"339.1377658728297"
"MQ Cas"                       ,"2.40416667"  ,"58.21944444" ,"21.943480748993917"  ,"21.0179918687437"
"NX Cas"                       ,"9.74583333"  ,"59.46333333" ,"32.76852795516288"   ,"325.1687253785552"
"V0519 Cas"                    ,"44.19583333" ,"63.45472222" ,"60.746526539624206"  ,"42.565482655523105"
"V0545 Cas"                    ,"5.06666667"  ,"59.38694444" ,"18.388739864809995"  ,"359.5897723567473"
"V0594 Cas"                    ,"10.82500000" ,"61.91111111" ,"40.5719807910374"    ,"321.7502998598381"
"V0628 Cas"                    ,"349.35416667","60.84527778" ,"57.433454578930586"  ,"312.21093649310126"
"V0642 Cas"                    ,"3.76666667"  ,"63.84388889" ,"23.800052991231524"  ,"8.90237186904621"
"NSV 87"                       ,"3.23333333"  ,"63.77500000" ,"24.715129036166747"  ,"12.641165791911591"
"NSV 93"                       ,"3.46250000"  ,"63.75750000" ,"24.235348592470885"  ,"11.057139010294739"
"SV Cep"                       ,"335.38750000","73.67416667" ,"44.939235538190154"  ,"23.28056825458029"
"YZ Cep"                       ,"334.50416667","57.28805556" ,"43.027556335949406"  ,"47.10797995030403"
"BG Cep"                       ,"330.12500000","68.47277778" ,"68.86275038879737"   ,"16.940751883865225"
"BH Cep"                       ,"330.42500000","69.74333333" ,"66.91012432460727"   ,"18.565320167871878"
"BO Cep"                       ,"334.22500000","70.06250000" ,"49.0652242399594"    ,"30.619431915466794"
"BS Cep"                       ,"337.27083333","65.24472222" ,"32.16925445651558"   ,"24.264458446643644"
"DI Cep"                       ,"344.04583333","58.66694444" ,"23.910980614381632"  ,"336.08476800013483"
"DZ Cep"                       ,"326.23750000","58.58000000" ,"64.09364080362137"   ,"307.5023499047516"
"EH Cep"                       ,"315.85000000","67.98500000" ,"27.718030592204315"  ,"7.309498811440093"
"GM Cep"                       ,"324.57083333","57.52277778" ,"50.91139588709904"   ,"308.5551881461454"
"LO Cep"                       ,"319.92916667","61.70722222" ,"26.087637653413854"  ,"338.6157468281766"
"V0373 Cep"                    ,"325.77500000","66.11500000" ,"59.96391030499093"   ,"322.63576343904015"
"V0488 Cep"                    ,"323.82916667","57.61055556" ,"45.36319567311307"   ,"311.8256107581809"
"V0730 Cep"                    ,"343.51250000","58.90027778" ,"22.161306981347444"  ,"340.1746527238277"
"V0517 Cyg"                    ,"311.84583333","43.74416667" ,"24.811889554076398"  ,"51.00328123359452"
"V0561 Cyg"                    ,"306.49166667","52.14472222" ,"75.65234522386976"   ,"68.95030180776185"
"V1057 Cyg"                    ,"314.72083333","44.25777778" ,"7.996336368270224"   ,"24.132383813963166"
"V1331 Cyg"                    ,"315.28750000","50.36222222" ,"11.816982003538689"  ,"16.55400377695641"
"V1393 Cyg"                    ,"308.41250000","41.32388889" ,"53.97190570213817"   ,"82.56112149203953"
"V1514 Cyg"                    ,"301.75416667","58.27805556" ,"60.29902961924807"   ,"306.8733627564547"
"V1515 Cyg"                    ,"305.95000000","42.20694444" ,"78.10171174259314"   ,"119.5378342009048"
"V1910 Cyg"                    ,"323.12916667","38.96500000" ,"29.323892746220263"  ,"296.94933220237084"
"V1938 Cyg"                    ,"323.15416667","39.66805556" ,"30.00414433512473"   ,"297.34080682221594"
"V1977 Cyg"                    ,"311.90416667","43.79027778" ,"24.400198035960635"  ,"50.473606963850216"
"V1982 Cyg"                    ,"315.97500000","50.25250000" ,"10.151947138905465"  ,"10.066951968238717"
"NSV 25614"                    ,"322.20833333","39.19805556" ,"21.73487520622296"   ,"305.3423973229334"
"CF Dra"                       ,"286.69583333","53.38250000" ,"39.67916943431456"   ,"50.560088849666734"
"KW Her"                       ,"280.35416667","12.15638889" ,"52.24916795758701"   ,"195.97157956079778"
"V1117 Her"                    ,"249.77500000","9.79861111"  ,"-4.466463939279069"  ,"290.49065644423086"
"BH Lac"                       ,"338.71666667","51.50750000" ,"14.721569011092491"  ,"21.368830027300778"
"FY Lac"                       ,"338.14583333","45.52944444" ,"11.695095948883806"  ,"29.231281139265473"
"V0375 Lac"                    ,"338.67083333","40.66750000" ,"4.879182041277988"   ,"26.00972788256054"
"OQ Lyr"                       ,"284.21250000","31.20083333" ,"50.06839890842749"   ,"98.28501711133363"
"V0497 Lyr"                    ,"286.95416667","36.38583333" ,"27.143265522046164"  ,"64.76356338819518"
"V1121 Oph"                    ,"252.31250000","-13.63111111","1.974930219828828"   ,"246.47796087306287"
"XY Per"                       ,"57.40000000" ,"38.98194444" ,"15.392306686680072"  ,"312.67550061570523"
"CF Per"                       ,"30.84583333" ,"57.72222222" ,"19.097846102730607"  ,"344.89867458263626"
"DN Per"                       ,"36.58333333" ,"52.74111111" ,"49.389349686796834"  ,"301.47527564421364"
"EO Per"                       ,"42.65833333" ,"57.33611111" ,"73.17538149887736"   ,"51.021760288979024"
"IP Per"                       ,"55.19166667" ,"32.53138889" ,"-3.435180694840983"  ,"332.900089775296"
"IS Per"                       ,"23.04166667" ,"54.27638889" ,"37.596875754875974"  ,"47.467962618534486"
"V0369 Per"                    ,"42.82083333" ,"38.24444444" ,"67.81332438980819"   ,"108.79323617167339"
"RZ Psc"                       ,"17.42500000" ,"27.95027778" ,"68.42627222207688"   ,"165.11186362011532"
"CN Sge"                       ,"303.44166667","17.27444444" ,"52.9523312472095"    ,"219.40488649724298"
"DW Sge"                       ,"298.97500000","19.54333333" ,"14.233674343203983"  ,"283.5464835673812"
"V1098 Sco"                    ,"243.52916667","-18.35861111","-54.470125170497056" ,"38.29280979230595"
"XX Sct"                       ,"279.90000000","-5.28194444" ,"33.78838002674544"   ,"200.18204574659083"
"GSC 05107-00266"              ,"276.85833333","-3.42027778" ,"14.997802540072229"  ,"246.2756839554392"
"VV Ser"                       ,"277.19583333","0.14416667"  ,"20.875974495286638"  ,"244.2385278139735"
"DD Ser"                       ,"280.30416667","-0.03194444" ,"40.11233948450521"   ,"194.014410599937"
"DM Ser"                       ,"277.18750000","5.23555556"  ,"24.8748128655865"    ,"247.66279625808104"
"T Tau"                        ,"65.49583333" ,"19.53500000" ,"59.971691195451115"  ,"166.34357328299222"
"RY Tau"                       ,"65.48750000" ,"28.44305556" ,"68.73751173722803"   ,"162.6188439068931"
"VY Tau"                       ,"69.82083333" ,"22.79805556" ,"28.591427744409987"  ,"87.38222692551318"
"ZZ Tau"                       ,"67.71250000" ,"24.70611111" ,"50.261679740407075"  ,"112.77925163177568"
"AA Tau"                       ,"68.72916667" ,"24.48138889" ,"40.48140970656525"   ,"98.70931784393456"
"BM Tau"                       ,"58.62916667" ,"28.57166667" ,"17.62225905796563"   ,"293.5449717073327"
"BP Tau"                       ,"64.81250000" ,"29.10722222" ,"69.97112049532052"   ,"187.79601457476502"
"BS Tau"                       ,"74.71250000" ,"28.52333333" ,"-6.568407973414786"  ,"30.10303947604605"
"CW Tau"                       ,"63.56666667" ,"28.18250000" ,"63.3295594319014"    ,"226.6541984036103"
"DF Tau"                       ,"66.75833333" ,"25.70611111" ,"59.096157618201836"  ,"129.38579931517066"
"DG Tau"                       ,"66.76666667" ,"26.10444444" ,"59.36082546183198"   ,"128.76380449313083"
"DN Tau"                       ,"68.86250000" ,"24.24944444" ,"39.019461561015746"  ,"97.26337246321117"
"DS Tau"                       ,"71.95000000" ,"29.42000000" ,"13.434396414230111"  ,"60.33006434898221"
"FX Tau"                       ,"67.62083333" ,"24.44555556" ,"50.892401320926105"  ,"114.5283709117605"
"GK Tau"                       ,"68.39166667" ,"24.35138889" ,"43.6495719378828"    ,"103.22523629867732"
"GU Tau"                       ,"66.66250000" ,"26.17000000" ,"60.20176851101664"   ,"130.99854247474727"
"V0586 Tau"                    ,"67.47916667" ,"24.75916667" ,"52.388297968176694"  ,"116.5628656344807"
"V0587 Tau"                    ,"67.56666667" ,"24.65805556" ,"51.5367209536145"    ,"115.1984740082127"
"WW Vul"                       ,"291.49166667","21.20861111" ,"-16.891208863108794" ,"22.24119410450855"
"CT Vul"                       ,"296.88333333","20.90472222" ,"-3.172995165478529"  ,"307.47990337662134"
"IZ Vul"                       ,"296.81666667","27.33194444" ,"1.674376632649605"   ,"311.799408452891"
"WASP-76"                      ,"26.62916667" ,"2.70055556"  ,"-29.733659053593673" ,"42.288984144523546"
"HAT-P-12"                     ,"209.38750000","43.49333333" ,"83.28114724622976"   ,"142.94437975684392"
"HAT-P-32"                     ,"31.04166667" ,"46.68777778" ,"9.261450233614513"   ,"339.4147738011602"
"HAT-P-18"                     ,"256.34583333","33.01250000" ,"72.3419172895252"    ,"208.8371190146405"
"HAT-P-3"                      ,"206.09166667","48.02861111" ,"61.337313075700685"  ,"284.96365233847337"
"HAT-P-38"                     ,"35.37916667" ,"32.24611111" ,"27.090644190852046"  ,"288.96935182732744"
"HD 149026"                    ,"247.62083333","38.34722222" ,"3.9459802001625466"  ,"330.2941695413028"
"HAT-P-26"                     ,"213.15416667","4.06000000"  ,"21.093196896077004"  ,"109.15132725669099"
"WASP-80"                      ,"303.16666667","-1.85583333" ,"33.77517535425337"   ,"214.0275900040251"
"WASP-69"                      ,"315.02500000","-4.90583333" ,"-39.154795374019905" ,"39.77097872204341"
"WASP-52"                      ,"348.49166667","8.76111111"  ,"21.05798810928506"   ,"258.8054851808122"
"WASP-39"                      ,"217.32500000","-2.55555556" ,"-23.96578051524979"  ,"64.08874820654687"
"WASP-67"                      ,"295.74166667","-18.05055556","-44.862294967470994" ,"298.5887778147298"
"HS 0624+6907"                 ,"97.50833333" ,"69.08416667" ,"34.24682071735791"   ,"20.06801099877292"
"3C 273"                       ,"187.27500000","2.05222222"  ,"34.839638490770696"  ,"137.23990876805414"
"PG 1351+640"                  ,"208.31250000","63.76250000" ,"74.17292404919151"   ,"342.7384969392705"
"SW And"                       ,"5.92916667"  ,"29.40083333" ,"-10.649331440737491" ,"347.87879521285487"
"AC And"                       ,"349.50833333","48.78277778" ,"56.11960423227662"   ,"290.0948138545252"
"XX And"                       ,"19.36250000" ,"38.95055556" ,"63.04376601088031"   ,"98.52044715456802"
"AT And"                       ,"355.62500000","43.01416667" ,"62.487321002596104"  ,"87.57544573622859"
"FF Aql"                       ,"284.55833333","17.36083333" ,"36.9285048527905"    ,"107.19682984099977"
"TT Aql"                       ,"287.05416667","1.29861111"  ,"0.6015889103885552"  ,"88.71261435679709"
"U Aql"                        ,"292.33750000","-6.95611111" ,"-47.0874635903122"   ,"14.92131517480358"
"eta Aql"                      ,"298.11666667","1.00555556"  ,"-8.031920314514474"  ,"280.9143862337539"
"SW Aqr"                       ,"318.82083333","0.07611111"  ,"-35.67235020540034"  ,"325.9218967739208"
"BH Aur"                       ,"78.01666667" ,"33.96305556" ,"-5.965687050125054"  ,"347.52368143433574"
"RS Boo"                       ,"218.38750000","31.75444444" ,"-1.9336385717178892" ,"32.703415962015654"
"ST Boo"                       ,"232.66250000","35.78444444" ,"76.22618438690849"   ,"198.33731746473782"
"SW Boo"                       ,"216.89166667","36.04555556" ,"11.181592211807097"  ,"46.616854789636626"
"TV Boo"                       ,"214.15000000","42.35972222" ,"38.12967945010541"   ,"66.25621837355821"
"SZ Boo"                       ,"220.55416667","28.20583333" ,"-12.546615399477364" ,"6.247403430382021"
"TW Boo"                       ,"221.27083333","41.02888889" ,"0.09211916007080424" ,"357.11394938439577"
"UU Boo"                       ,"229.27083333","35.11555556" ,"47.12809052737811"   ,"272.8403479251776"
"UY Boo"                       ,"209.69166667","12.95166667" ,"52.99046314977657"   ,"163.44007997441835"
"TW Cap"                       ,"303.61666667","-12.16472222","26.08821077669275"   ,"202.9423618153227"
"del Cep"                      ,"337.29166667","58.41500000" ,"26.748025693891975"  ,"29.04201983919571"
"RR Cet"                       ,"23.03333333" ,"1.34166667"  ,"0.8390567438994677"  ,"88.9201574900584"
"XZ Cyg"                       ,"293.12083333","56.38805556" ,"15.396229536692305"  ,"359.094636033768"
"DM Cyg"                       ,"320.29583333","32.19111111" ,"2.252215731411049"   ,"320.12306519233965"
"RW Dra"                       ,"248.87916667","57.83972222" ,"26.975252404890316"  ,"329.5857001119054"
"XZ Dra"                       ,"287.42500000","64.85888889" ,"40.7986034296894"    ,"33.91761934425612"
"AR Her"                       ,"240.13333333","46.92361111" ,"24.962970871080426"  ,"46.16454883830384"
"DL Her"                       ,"260.09166667","14.51055556" ,"38.990022891448156"  ,"116.09467264621453"
"TW Her"                       ,"268.62916667","30.41027778" ,"-10.421049525811858" ,"5.082220043824885"
"VX Her"                       ,"247.66666667","18.36666667" ,"-13.933986258026437" ,"321.28444926802604"
"DY Her"                       ,"247.82083333","11.99777778" ,"-18.62877543780258"  ,"316.2327342041281"
"RZ Lyr"                       ,"280.90416667","32.79805556" ,"73.74985108853421"   ,"185.03140651133774"
"AV Peg"                       ,"328.00833333","22.57472222" ,"60.99413350984414"   ,"209.7627505533158"
"RV UMa"                       ,"203.32500000","53.98722222" ,"39.91680669677465"   ,"310.17393076283844"
"alf UMi"                      ,"37.95416667" ,"89.26388889" ,"49.50921254964748"   ,"359.1855705860866"
"ASAS J182611+1212.6"          ,"276.54583333","12.20944444" ,"24.18347074173402"   ,"260.60575943301694"
"AG LMi"                       ,"161.20000000","33.35305556" ,"74.21814371780783"   ,"171.48168073835723"
"ASAS J050610+2638.7"          ,"76.54166667" ,"26.64583333" ,"-14.087607192209392" ,"6.549892683875052"
"ASAS J193639+3933.2"          ,"294.15833333","39.55277778" ,"-0.15994788802289386","346.8662689722127"
"bet Per"                      ,"47.04166667" ,"40.95555556" ,"29.42765847932025"   ,"60.12031751289644"
"CD And"                       ,"21.61666667" ,"44.35666667" ,"44.077328730125984"  ,"68.31851934282102"
"CSS_J160450.1+520159"         ,"241.20833333","52.03305556" ,"22.074874104933276"  ,"33.88082232663433"
"Dauban V239"                  ,"294.03333333","25.75277778" ,"-14.012769172776256" ,"345.85372347648786"
"Dauban V241"                  ,"295.99166667","26.34972222" ,"-4.780315511745374"  ,"320.81417975151464"
"Dauban V242"                  ,"286.37916667","28.92333333" ,"27.403666920098097"  ,"76.46854603751594"
"Dauban V243"                  ,"305.82916667","21.84777778" ,"61.168360526716775"  ,"155.99559791686832"
"Dauban V244"                  ,"293.18750000","36.10361111" ,"-4.865564516592381"  ,"357.91065418452945"
"Dauban V245"                  ,"318.02500000","37.46472222" ,"-2.498316989027591"  ,"348.0244306114665"
"Dauban V246"                  ,"327.10416667","39.64472222" ,"67.63078717092165"   ,"256.1205327850187"
"Dauban V247"                  ,"32.45416667" ,"43.14138889" ,"12.625255556306458"  ,"324.13913804035343"
"DK Cam"                       ,"66.76250000" ,"71.78111111" ,"64.27845063649977"   ,"18.546775421419696"
"EE Cep"                       ,"332.34166667","55.75666667" ,"59.511138457041156"  ,"58.01840801811475"
"EL And"                       ,"21.61250000" ,"44.93694444" ,"44.41635467290552"   ,"67.65816627270142"
"EN Sge"                       ,"300.76666667","16.20083333" ,"29.298207377755748"  ,"260.9174876737531"
"FR Lac"                       ,"342.23750000","54.20972222" ,"14.357835913650687"  ,"349.0577729335399"
