"name"                         ,"ra"          ,"dec"         ,"alt"                 ,"az"
"GM Cep"                       ,"324.57083333","57.52277778" ,"33.353880818835805"  ,"321.46472944662077"
"LO Cep"                       ,"319.92916667","61.70722222" ,"20.815080331710355"  ,"356.9115625168778"
"V0373 Cep"                    ,"325.77500000","66.11500000" ,"45.04160707544223"   ,"325.12531833529647"
"V0488 Cep"                    ,"323.82916667","57.61055556" ,"29.114164665411078"  ,"326.36722000038225"
"V0730 Cep"                    ,"343.51250000","58.90027778" ,"17.900348372758046"  ,"0.08181005078432452"
"V0517 Cyg"                    ,"311.84583333","43.74416667" ,"46.32505951651851"   ,"71.25635232235874"
"V0561 Cyg"                    ,"306.49166667","52.14472222" ,"79.71141855319942"   ,"293.64142347744826"
"V1057 Cyg"                    ,"314.72083333","44.25777778" ,"22.439272739476916"  ,"47.4815335896853"
"V1331 Cyg"                    ,"315.28750000","50.36222222" ,"23.242363856353755"  ,"38.423641476976414"
"V1393 Cyg"                    ,"308.41250000","41.32388889" ,"77.88456327746776"   ,"124.29505311915241"
"V1514 Cyg"                    ,"301.75416667","58.27805556" ,"41.5189529511897"    ,"315.49626956128225"
"V1515 Cyg"                    ,"305.95000000","42.20694444" ,"72.24621163698038"   ,"256.42463319087045"
"V1910 Cyg"                    ,"323.12916667","38.96500000" ,"10.10651542199099"   ,"320.22659107721506"
"V1938 Cyg"                    ,"323.15416667","39.66805556" ,"10.85463576300008"   ,"320.36592135194246"
"V1977 Cyg"                    ,"311.90416667","43.79027778" ,"45.805914847319556"  ,"70.73292114555171"
"V1982 Cyg"                    ,"315.97500000","50.25250000" ,"19.21220462306711"   ,"32.83912305617146"
"NSV 25614"                    ,"322.20833333","39.19805556" ,"5.114389630528295"   ,"329.79424843079966"
"CF Dra"                       ,"286.69583333","53.38250000" ,"60.41542882319422"   ,"63.14470399128322"
"KW Her"                       ,"280.35416667","12.15638889" ,"36.2993031377798"    ,"243.4652843996204"
"V1117 Her"                    ,"249.77500000","9.79861111"  ,"-24.133499522064984" ,"323.09601075850725"
"BH Lac"                       ,"338.71666667","51.50750000" ,"27.717841300221334"  ,"41.99107457499036"
"FY Lac"                       ,"338.14583333","45.52944444" ,"27.63943949284121"   ,"51.28610950307813"
"V0375 Lac"                    ,"338.67083333","40.66750000" ,"20.14929710016249"   ,"50.50841057748184"
"OQ Lyr"                       ,"284.21250000","31.20083333" ,"70.56234988762027"   ,"152.49953604278255"
"V0497 Lyr"                    ,"286.95416667","36.38583333" ,"50.957400983078365"  ,"89.02198884430625"
"V1121 Oph"                    ,"252.31250000","-13.63111111","-22.115797909257466" ,"274.5734203763558"
"XY Per"                       ,"57.40000000" ,"38.98194444" ,"1.441612314406837"   ,"338.469667796858"
"CF Per"                       ,"30.84583333" ,"57.72222222" ,"17.050582529005055"  ,"5.649482955377099"
"DN Per"                       ,"36.58333333" ,"52.74111111" ,"30.264815561977084"  ,"317.1664676372626"
"EO Per"                       ,"42.65833333" ,"57.33611111" ,"78.64048319506107"   ,"322.07116872371876"
"IP Per"                       ,"55.19166667" ,"32.53138889" ,"-8.348490758522695"  ,"4.227838455625617"
"IS Per"                       ,"23.04166667" ,"54.27638889" ,"57.60471120207701"   ,"60.217515322865964"
"V0369 Per"                    ,"42.82083333" ,"38.24444444" ,"76.84605519060065"   ,"219.08326558269425"
"RZ Psc"                       ,"17.42500000" ,"27.95027778" ,"58.001666636024524"  ,"240.47171878694917"
"CN Sge"                       ,"303.44166667","17.27444444" ,"31.721177609554935"  ,"259.69109205749993"
"DW Sge"                       ,"298.97500000","19.54333333" ,"-7.4687643660184415" ,"311.68743450229834"
"V1098 Sco"                    ,"243.52916667","-18.35861111","-33.36522767720792"  ,"79.47287262848208"
"XX Sct"                       ,"279.90000000","-5.28194444" ,"18.142521726988925"  ,"238.35852861934603"
"GSC 05107-00266"              ,"276.85833333","-3.42027778" ,"-9.110103687066594"  ,"275.2999130947966"
"VV Ser"                       ,"277.19583333","0.14416667"  ,"-3.103944980107612"  ,"273.79702525382334"
"DD Ser"                       ,"280.30416667","-0.03194444" ,"25.86276491638047"   ,"236.04029433075252"
"DM Ser"                       ,"277.18750000","5.23555556"  ,"0.6666398948183572"  ,"277.2219421786774"
"T Tau"                        ,"65.49583333" ,"19.53500000" ,"51.780406456191294"  ,"230.43145456654779"
"RY Tau"                       ,"65.48750000" ,"28.44305556" ,"58.911491496545345"  ,"239.87410788066063"
"VY Tau"                       ,"69.82083333" ,"22.79805556" ,"52.28165458517513"   ,"121.4664790709316"
"ZZ Tau"                       ,"67.71250000" ,"24.70611111" ,"65.6037020824129"    ,"173.72324625539483"
